159,teduj_13,"The second #PilipinasDebates was more like an entertainment than serious politics. Na relax ako, pramis!<ed><U+00AE><U+00B8><ed><U+00BC><U+00B8>
janusmaclang, The next PiliPinasDebates should be handled by COA they have better project management skills than TV5
Glimmieglimmss, #pilipinasdebates#bilangpilipino Mayor Duterte will always be our president no matter what will be the result of this presidential debate.
khayzeeFN, #PilipinasDebatesMayor Duterte :)
mjmyusi, Puyat nanaman ano kaya oras matatapos pilipinasdebates haha
PanDeCoco, DU30 is so FUNNY! Barok na barok. Think  Poe and Roxas held their own though Poe cudﾒve addressed  citizenship Q better  #PiliPinasDebates
ChadPerez28, #pilipinasdebates
gewsisa, Well...well...well.... laughtrip ang pre-debate clips. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>Pilipinas...can you see our future? Hahayst.#pilipinasdebates#pilipinas
cmaotaku, #PiliPinasDebates2016 Now I am able to come up with one (or two) major criticism on TV5's PiliPinasDebates.
kurimau24, Haha. The recorded earlier #PiliPinasDebates so funny.
BerbadetteMae, Di ehh.! Kahit laptrip yung sa PiliPinasDebates .. Nakakaburaot parin ..! Ang bagal ng Net! <ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BC><ed><U+00BC><U+00B5> buset! <ed><U+00A0><U+00BC><ed><U+00BC><U+00B5>
johnlouiemina, So disappointed with this debate. Comparing the debates among the repubs and democrats of the U.S. <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>#PiliPinasDebates2016 #PiliPinasDebates
CallMeFrietz, Laptrip ky DUTERTE <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4>#PilipinasDebates<ed><U+00AE><U+00BA><ed><U+00BE><U+009E>
dennchui, Grace naman,bigyan mo naman kahit limang fans si Duterte jan. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>  #PiliPinasDebates
sowfishiloh, In all fairness to tv5, they made a good format which brought out the personalities of the candidates. Good job! #pilipinasdebates #tv5
USA_TINIG,#PilipinasDebates *Mar walks out to have a bathroom break*Duterte: Pangatlong ihi mo nayan Mar",,,,,,,,,
160,kelzfelices, Duterte to Roxas: Pangatlong ihi mo na yan Mar.#LaughMode to this. Haha <ed><U+00A0><U+00BD><ed><U+00B8><U+0086>#PiliPinasDebates,,,,,,,,,
161,itsmeraffiea, Suggestion: Next #PilipinasDebates sana ay may limang interpreters na para 'di mahirapan pag nagsapawan na sila ng sagot. :D #BilangPilipino,,,,,,,,,
162,IamBTeves, Roxas : Pwede ba mag toilet break? Duterte: Pangatlong ihi mo na yan Mar! Hahaha #PilipinasDebates,,,,,,,,,
163,dhenjgalang, Pilipinasdebates 2016Mayor Rody Duterte,,,,,,,,,
164,theKafter2mrw, This is going to be fun. #PilipinasDebates #AnungPetsaNa,,,,,,,,,
165,salcedrix, Funny BTS of the #PiliPinasDebates https://t.co/PmCW78UXvQ,,,,,,,,,
166,karensueannyao, Roxas what are you doing. Hahahahaha. Maki-joke ka din. #PilipinasDebates,,,,,,,,,
167,MyselfIdontknow, Mas maganda pang panoorin yung behind the scenes. Hahahaha#PilipinasDebates,,,,,,,,,
168,kpopnoonx, Sana bumoto kayo ng maayos. Mahirap mamuhay sa Pilipinas, puro krimen. Kahit di nalabas ng bahay pwedeng mamatay. #PiliPinasDebates,,,,,,,,
169,Monicaislab, grabe ang sagutan nila sa #Pilipinasdebates hahaha,,,,,,,,,
170,Eloicho, So I just missed #PiliPinasDebates because im watching mean girls.... oops! <ed><U+00AE><U+00B8><ed><U+00BD><U+0094><ed><U+00AE><U+00B8><ed><U+00BD><U+0095>,,,,,,,,,
171,AmazingJhane, YUNG HINDI NATAWAG NG DALAWA DITO NA SAKIN. TALO NAKO SA FANS. <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4> -Duterte #PilipinasDebates,,,,,,,,,
172,_SaironJ, May spoofs pa!! #PilipinasDebates,,,,,,,,,
173,kelzfelices, In all fairness to Mr. Duterte, he is just frank. Just honest. #Comedian#PiliPinasDebates,,,,,,,,
174,capricornangelo, May bloopers na pinapalabas! hahaha The moves ni Rudy! Hahaha.. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #PiliPinas #PiliPinasDebates,,,,,,,,,
175,CheLanting, Super cutie Duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #PiliPinasDebates,,,,,,,,,
176,karensueannyao, JUSKO DUTERTE HAHAHAHAHA #PilipinasDebates,,,,,,,,,
177,DrewLalisan, Reading different comments... #PilipinasDebates,,,,,,,,,
178,karensueannyao," Ang laughtrip ni Duterte. Hahaha. """"Masama pa naman ang tyan ko."""" and """"Panglotto yan eh."""" #PilipinasDebates",,,,,,,,,
179,AbominableWolf4, LAPTRIP SI DUTERTE XDDDDDD#PiliPinasDebates BTS XDDD,,,,,,,,,
180,mitch_bacalla, #PILIPINASDEBATES#BILANGPILIPINO noh ba yan ang tagal ..,,,,,,,,,
181,derfsolano, Hahaha May bloopers pala tong debates#PilipinasDebates,,,,,,,,,
182,chelsyerenetaaa, #TEAMDUTERTE ﾓ@MichelleVito: ang cute cute talaga ni Mr. Duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #PiliPinasDebatesﾔ,,,,,,,,,
183,barbiiwang, Kung saming mga estudyante bawal ang notes sa exam dapat kung gusto mong maging presidente wag ka ring magdala ng notes #PiliPinasDebates,,,,,,,,,
184,USA_TINIG,"#PilipinasDebates Poe: Ako, kahit sino kasama ko sa kwarto okay lang, basta matinoDuterte: Ako na yun'
jeralduy, OMG. Comedy yung behind the scenes sa delay ng #PiliPinasDebates <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4>
MichelleVito, ang cute cute talaga ni Mr. Duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #PiliPinasDebates
WYN1221,Ayan na ang bloopers <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008D> #BTS #PilipinasDebates #PiliPinasDebates2016",,,,,,,,,
185,jazminyuriruma, ay ano 'to bloopers? #PilipinasDebates 2016,,,,,,,,,
186,diaphanousvapor, Ang totoo nakakaduling ang#KMJSPilipinasDaBestTsaka yung PilipinasDebatesHaha,,,,,,,,,
187,musickowtees, Mar is my president! #PiliPinasDebates,,,,,,,,,
188,j100286,"#PilipinasDebates https://t.co/umpRiwQuAU
trcymvldcssxx, ISA NA NAMAN PONG BOBOTICS. Sige, pano po maiintindihan ng isang karaniwang Pilipino ang debate? #PiliPinasDebates https://t.co/4om1vZAOVR
_iamroel, Bilis lumayas ni Binay!!!He was literally burnt by the topic! #PilipinasDebates
_CEREALKILL3R,This is transparency. THANK YOU", @TV5manila!!! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>#PiliPinasDebates,,,,,,,,
189,too_kace, Kudos to Luchi Valdez! now, that's a good moderator! and special mention si ate na nagsa sign language! nagulumihanan na! #PiliPinasDebates,,,,,,,,
190,ariannecando, Dami kong tawa kay #DU30 sa #PilipinasDebates Hahaha! Pikon kasi to si Mar Roxas e, kala mo may pinaglalaban talaga. :P,,,,,,,,
191,BuenoEmman, Pawis na pawis sa sobrang init!#PiliPinasDebates,,,,,,,,,
192,Steph022617, Grabe sagutan ng mga candidate for president <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>#PiliPinasDebates,,,,,,,,,
193,Mjejenzozo, Every people deserve to win but only Duterte deserve to be a President in the Philippines.<ed><U+00A0><U+00BD><ed><U+00B8><U+008E>#PILIPINASDEBATES<ed><U+00A0><U+00BC><ed><U+00BE><U+0087>#BAGONGPILIPINO<ed><U+00A0><U+00BD><ed><U+00B2><U+0087>#DU30<ed><U+00A0><U+00BD><ed><U+00B1><U+008A>,,,,,,,,,
194,YesItIsDestiny, Baka yung nasusurvey ay di pa nakakanood ng PiliPinasDebates. May 3rd pa, may pag-asa pa!!!#PiliPinasDebates2016  https://t.co/SPHtllWu61,,,,,,,,
195,815palanca, Someone dodged, another had a misstep. In my opinion 2 candidates shone by sticking to their guns. Bato bato sa langit. #PiliPinasDebates,,,,,,,,
196,petuniaEVA, Bakit parang may walk-out drama?!? #PikonTalo #PiliPinasDebates Round 2. #BilangPilipino,,,,,,,,,
197,IamMarc_06, BINAY boooooooo !! #PilipinasDebates,,,,,,,,,
198,kelzfelices, Umalis na si Mr. Binay. #ExitMode#PiliPinasDebates,,,,,,,,,
199,mikkishooo, #Nakakaluchi #PiliPinasDebates,,,,,,,,,
200,SrapMongPtayin, Hilak napud si Mar sa Closing Statement. SUS! #PiliPinasDebates,,,,,,,,,
201,alexandrakimg, HAHAHAHAAHHAAHAHA SAYANG DI KO NAPANOOD YUNG UNANG UNA #PiliPinasDebates,,,,,,,,,
202,msgelai27, Tapos na. #PilipinasDebates #2ndPresidentialDebate2016 #BilangPilipino,,,,,,,,,
203,EmanGWilder, Duterte! :) #PilipinasDebates,,,,,,,,,
204,erwingalinato, https://t.co/uzoSVKthNV #Pilipinas #PilipinasDebate #PilipinasDebates #Youtube #LiveStream 2nd #Philippine #Presidential #Debate of 2016,,,,,,,,,
205,LCezarPerez, #NotesPaMore! #PiliPinasDebates,,,,,,,,,
206,iamhappuch, Bat ganun sa Closing Statement?? Pagka kay Roxas walang static sa mic??Yung naunang tatlo panay static??<ed><U+00AE><U+00BB><ed><U+00B0><U+00AC>#PilipinasDebates,,,,,,,,,
207,appolstitch18," """"@giedragon: Mar is trying to speak slowly"," trying to gain sympathy. We'll not vote for the person who's good at blaming. #PiliPinasDebates""""",,,,,,,,
208,itsme_armaBV, Thank You Lord. Maraming Marami pong Salamat sa Paggabay kay Sir Mar Roxas. #MarRoxas #SolusyonniMar #Pilipinasdebates,,,,,,,,,
209,Hkg_Thghts, Personalan na, hindi na Debate <ed><U+00AE><U+00B8><ed><U+00BC><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00AE><U+00BA><ed><U+00BD><U+009E><ed><U+00AE><U+00BA><ed><U+00BE><U+0096>#PiliPinasDebates,,,,,,,,
210,kiancorrea, Umay Talaga Mga Salita Nito Dilaw Na To. #PilipinasDebates,,,,,,,,,
211,KirovSamson, Hahaha papasukin nyo BAYAW jun sabayton #PiliPinasdebates,,,,,,,,,
212,aldub_taiwan, MMK theme song pasok!!!! #PiliPinasDebates,,,,,,,,,
213,BagasAngelo23, i believe that our country is in need of a fearless leader who can strictly implement the laws of the philippines #PiliPinasDebates #duterte,,,,,,,,,
214,dzIQ990,"Roxas: Ibalik natin ang Pilipinas sa mga disenteng tao. #PiliPinasDebates #VotePH2016
dzIQ990,Roxas: Dapat ipaglaban ang daang matuwid", kung may mali, itama natin. #PiliPinasDebates #VotePH2016,,,,,,,
215,LykahMae_, Real man knows how to apologize. <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> #PiliPinasDebates,,,,,,,,,
216,SrapMongPtayin, Every closing remarks, muhilak lage ni si Mar? Sus! #PiliPinasDebates,,,,,,,,
217,inquirerdotnet, Poe: Para sa buong bansa, 25M ang naghihirap. 15M pa rin ang nagugutom. Ayusin natin ang ating sistema #PiliPinasDebates #VotePH2016,,,,,,,,
218,teduj_13,"""Dadamihan ko ang preso. Ang mga tiwali dapat ilagay dun."" - Sen. Grace Poe #PilipinasDebates #BilangPilipino
dzIQ990,Poe: Para sa buong bansa", 25M ang naghihirap. 15M pa rin ang nagugutom. Ayusin natin ang ating sistema #PiliPinasDebates #VotePH2016,,,,,,,,
219,threciaxx, roxas<ed><U+00A0><U+00BD><ed><U+00B9><U+0084> #PiliPinasDebates,,,,,,,,,
220,instantLUDELLss, I am all for eradicating corruption asap but the timeline is unimaginable. Pls let us know you'd go about your initiatives #PiliPinasDebates,,,,,,,,,
221,allansnotes, While #PiliPinasDebates is ongoing...#miriamsantiago #miriam2016 miriam santiago silently laughing at the Sidelines https://t.co/w8raSdTueo,,,,,,,,,
222,awkward_glasses, @dilimanconyos he said," """"naniwala naman kayo"""" and """"biruan na 'to lahat""""#PilipinasDebates",,,,,,,,
223,mkdevega, Gotta laud the effort of the moderator but if #PiliPinasDebates reveal anything it's that we need greater effort in elevating the discourse.,,,,,,,,,
224,tea08_2016, Duterte can give us the kind of leadership that we need, that we have been waiting for all these time. #PILIPinasDebates #VoteDuterte,,,,,,,,
225,teduj_13,"""I will provide leadership, not platform."" - #Duterte #PilipinasDebates #BilangPilipino
amigamazing, HIndi po. Unahin nyo po muna ang disiplina. Kasunod non, mareresolbahan ang korupsyon at kriminalidad. Pangunahan nyo yan.#PiliPinasDebates
EmMijares, Debates and public discourse such as this #PilipinasDebates reveal competence of a national leader. Look beyond the slogans.
iamshar0nrOse, Ay ka chaka pud aning #PilipinasDebates sa TV5. Late na tapos na cutoff pa? Ka-churva. Wala na nuon naka... https://t.co/qFntYEkkbz
teduj_13,""Number 1 po ako sa balota."""" - Binay siempre", in alphabetical order yun eh!<ed><U+00AE><U+00B8><ed><U+00BC><U+00A9> #PilipinasDebates #BilangPilipino,,,,,,,,
226,cnylrej, Byuti kaayo ag debate.#PilipinasDebates,,,,,,,,,
227,dyaharamey," """"excuse me"," this is my time"""" xD #PilipinasDebates",,,,,,,,
228,ShainaaaYague, biskwet! LT sila oh! #PilipinasDebates,,,,,,,,,
229,themejoloveguru, Debate is not Digong's thing. He is man of ACTION, not words. #GawaHindiDada #BilangPilipino #PilipinasDebates,,,,,,,,
230,iamnoreen_chiyo, And that debate ended without tackling about education and health. Naubos sa pagbabatuhan ng putik. Smh.  #PiliPinas2016 #PiliPinasDebates,,,,,,,,,
231,redbaks, NO NOTES!!  #pilipinasdebates,,,,,,,,,
232,casperdagreat, The way Binay kept on saying ﾑGoebbelsﾒ bothers me. Yup lang at a and nakalagay sa notes-err-documents niya. #PilipinasDebates,,,,,,,,,
233,AndreDaBata," Gaka annoy jud ko ni Roxas bai  and the theme """"black and yellow"""". The way Roxas speaks? murag bumblebee puros zzzzzzzzzz #PiliPinasDebates",,,,,,,,,
234,teduj_13,"""He is (Binay) more qualified than me to become President. Naniwala ka naman?"" - #Duterte to #Binay<ed><U+00AE><U+00B8><ed><U+00BC><U+00A9> #PilipinasDebates #BilangPilipino
ThomaraTurtle, Nang dhil sa PilipinasDebates, medj nkalimutan ko ang sakit na iniinda ng puso ko. Char pro di pa tayo tpos hoy @iamthomastorres @jeronteng
maria_jennelyn, Ms. Luchi sabihin mo na kasing STFU hahahahahahahah #PilipinasDebates
kaloiski, Lo and Behold, Kadaghan nakong mga Doctor of Sociology major in Philippine Economics and Politics na friends#IfNagExist #PiliPinasDebates
kurimau24, Matatapos na ang #PiliPinasDebates how about other issues? Puro drugs, corruption. Eh yung k-12?
puro_kanin, Intense! Sino yong pinipigilan ng dalawang lalaki??? #PilipinasDebates
aliceberedo, how can you handle the country if you can't even handle yourselves? #PiliPinasDebates
acquiatan_jhoy, Kpal ng mukha ni @SenGracePOE  kla mo may ngawa na sa pinas,gusto q c fernando pero ikaw @SenGracePOE at ewan mkpang #PilipinasDebates
aaatonytan80, Pilipinasdebates
pyarmirasol, @pilipinasdebates_2016D makasagot maayos si binay hahahah. Halatang sinungaling
petuniaEVA, i think now i know whom shall i give my vote. #PiliPinasDebates Round 2. #BilangPilipino
LabisJovyjane, mejo ""messy"" ang #PiliPinasDebates ngayon.. loading ang professionalism ng prsdntial bets.!
heeeyzle, So them... ""them"" <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> #PiliPinasDebates2016 #PiliPinasDebates #PHVote  https://t.co/HWRdUuhpDj
smith_jumar, <ed><U+00A0><U+00BD><ed><U+00B8><U+0088>may hunger games sa #PilipinasDebates<ed><U+00A0><U+00BD><ed><U+00B8><U+0088>If I were Ms Luchie, mag BeastMode naku<ed><U+00AE><U+00BB><ed><U+00B0><U+00AC><ed><U+00AE><U+00B8><ed><U+00BC><U+00BD>#LuchieInControl
fiercemei, Pede tlgang dayain ung price nga mga hospital equipment. Mga admin jan at doctor. Lol #ssdh #fraud #pilipinasdebates
chou_meiling, #GoTeamDuterte #AlamNaThis#PiliPinasDebates
gewsisa, Tonight's debate is a frying pan for Roxas. The program tonight is a far cry from GMA's. #Pilipinas #pilipinasdebates
SrapMongPtayin, ""Mr. Goebelles"" HAHAHA. #PiliPinasDebates
casperdagreat, I hope the next format would be a Hang-arooIf the candidate won't shut up after his/ her time limit, they'll get hanged. #PilipinasDebates
imwinsleyy, Duterte FTW haha#PiliPinasDebates #DuterteForPresident
mongster311, Hindi talaga masagot ni Binay ang alegasyon ng kotapsyon sa kanya. Binabalik nya lang kay Roxas ang sisi. #BinayProblems #PilipinasDebates
_averyisaac, Avoid avoid lang sa questions para safe. #PiliPinasDebates
ImNanaRepublic, This sounds like an informal classroom debate with a lot of bitterness. Elementary children have more composure than them. #PiliPinasDebates
Ralphinium, I'm not sure if I should be happy there are commercials to give our minds a break, or be sad because this is so hilarious. #PiliPinasDebates
aiSHANGGG, Anyare dun sa lalake? #PiliPinasDebates
USA_TINIG,#PilipinasDebates Binay: Hukoman lang lamang po ang makasasabi na kami po ay may kasalanan",,,,,,,,,
235,SauzaMaila, #PilipinasDebates,,,,,,,,,
236,kridekoeur, What the hell was that? #Mamangnakawhite #pilipinas2016 #pilipinasdebates,,,,,,,,,
237,fpjjr, Duterte don't kiss Binay's Ass. #BilangPilipino #PiliPinasDebates,,,,,,,,,
238,mojieq13, Roxas to Binay 'gold plated na prking lot?' Hahaha!#piliPinasdebates,,,,,,,,,
239,Ely27N,"Lahat nang kakulangan nang pamumuno ni Pnoy bilang pres si Roxas ang gusto mo sumagot,di ba Vice Pres ka #SolusyonNiMar #PiliPinasDebates
ojyrms, Digong tanong mo nga kay Mar sino source nya ng drugs sa Davao. Haha#PilipinasDebates
casperdagreat, Yung nag CR ka sa computer shop tapos biglang may umupo na sa PC mo at naglaro. #OrasKoPoIto #PilipinasDebates #PilipinasDebates2016
iamvievoi, ako na iistress kay Luchi.. #PilipinasDebates
kelzfelices, Di naman nasagot ni Mr. Binay yung tanong ni Mr. Roxas <ed><U+00A0><U+00BD><ed><U+00B8><U+0091>#PiliPinasDebates#Eleksyon2016
aaatonytan80, #pilipinasdebates
derfsolano, Yung Format kasi ng debate yung nag papangit. Pero Nag pa Intense ng Laban <U+270C><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4>#PilipinasDebates
MrEricomambo, If a candidate won't listen to the moderator then can somebody please mute his microphone?! #PILIPINASDEBATES #BILANGPILIPINO #PHVOTEDUTERTE
dray_mark, ti kay saktuha bala sabat mar.. indi ka gali ka daog kay poe.. hahaha.. kahuluya..#PiliPinasDebates
juzcalizo, ""Oras mo yun, hindi ko oras yun.""- Binay to Roxas <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#PiliPinasDebates
Sheeeeeeengbae, Pag nanalo si Binay maraming estudyanteng matutuwa kapag exam. BRING YOUR OWN NOTES <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4>#PilipinasDebates <ed><U+00AE><U+00BA><ed><U+00BE><U+009F>
lovemhiaalways, Sino si Gobells? <ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+0085><ed><U+00A0><U+00BD><ed><U+00B8><U+0085> #PiliPinasDebates 2016
agsalmorin_, Di naman halatang takot si Nognog kay Du30 eh no? #PiliPinasDebates
ka_bino, Di uroy maningdog ang balahibo ni Binay kung mag sulti syag corruption#BilangPilipino#PilipinasDebates#cebuvote2016
_CEREALKILL3R,Pakisagot yung tanong", VP Binay pllleasssseeeee? #PiliPinasDebates,,,,,,,,
240,casperdagreat," Mar sounds like a pouty 5 year old whenever he says """"It's my time!"""" #PilipinasDebates #PilipinasDebates2016 #MarRoxas",,,,,,,,,
241,xxxxnikkaxxxx, may sabong? hahahaha <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#PilipinasDebates,,,,,,,,,
242,AnalynBesa, Laughtrip ako Hahaha LolxD#PilipinasDebates#BilangPilipino,,,,,,,,,
243,tracydianne, Sino ba si gobels? <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4>#PilipinasDebates,,,,,,,,,
244,crissy628, I wish they talked about education. Not the priority, apparently. #PiliPinasDebates2016 #BilangPilipino2016 #PiliPinasDebates,,,,,,,,
245,abssssexy, Grabe pinagpapawisan na ako dito sa Debate na ito!! Hahaha #PilipinasDebates,,,,,,,,,
246,JE_Underground, Pati rule ng debate totoo ba #PiliPinasDebates,,,,,,,,,
247,irish_perez, sorry for the word pero, t i mo Mar. Makapag tanong ka na magsalita na si Binay ng totoo kala mo malinis ka? Gaguhan ba? #PiliPinasDebates,,,,,,,,
248,bLanchylicious_, I really feel sorry for Mar Roxas. Gitabangan nilang 3! Unsa na lang kaha kung present si Defensor-Santiago! :D :D :D#PilipinasDebates,,,,,,,,,
249,lukeoffemaria, Wala silang pake kay Luchi. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #PiliPinasDebates,,,,,,,,,
250,jub_ism, @Senyora #SalabatForLuchi #PilipinasDebates,,,,,,,,,
251,KuyaWiill, Yung Host na yung Inaaway hahaha #PilipinasDebates,,,,,,,,,
252,ejmariegamboa, Ang gulo. #PiliPinasDebates,,,,,,,,,
253,jerometarriela, The Moderator is shit! Tangina!!!! Wheres your authority over this debate???? #PilipinasDebates #PilipinasDebates2016,,,,,,,,,
254,USA_TINIG,"#PilipinasDebates Binay: Hindi buong katotohanan ang sinasabi ni Sec. Roxas
genrosquita, Just what he hell are you saying Mar? #PiliPinasDebates
IanGamoso, PilipinasDebates all over my news feed<ed><U+00A0><U+00BD><ed><U+00B9><U+008C>
louiemontemar, HE (VP Binay) is more qualified than me to become president Mayor Rodrigo Duterte #PHVote #PiliPinasDebates #BilangPilipino
sandraquita3975, Oh really now #roxas you were in the position to implement DILG project yet you failed. #pilipinasdebates #bilangpilipino
AndreiAlaba, In all honesty and fairness, Sen. Grace Poe has the most intelligent answers among them. #PilipinasDebates
casperdagreat, Binay rode Duterte's dick hard. Duterte returned the favour. #Bromance #PilipinasDebates #PilipinasDebates2016
radicaldanie, comedy show or debate? #PiliPinasDebates
javeconsorte, watching #PilipinasDebates Go #PHVoteDuterte! <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA>
JennyArcales, Na'oj ko da! Haha #PilipinasDebates
RyanIsTheKing03, It's evident that only Mayor Rody, Senator Merriam and Senator Grace is intelligent enough and capable of doing something #PiliPinasDebates
ArdesonRoz, P-Noy is President Noy.P-Mar is Pikon Mar.#PilipinasDebates#DU30
Politiko_Ph, #PiliPinasDebates2016 round 2: Who will win the viewersﾒ hearts?https://t.co/MT4wy5OsXQ https://t.co/EAU5U0uOEj
heynahcordero, I don't get it. Where'd his bullets go? #PiliPinasDebates
danicooorn, Bakit kasi pinipigilan ng host eh, bakit mas deserving paba na panuorin yung next show kesa sa #PiliPinasDebates #PiliPinasDebates2016
jerometarriela, Si Binay yung classmate mong ayaw mong maka grupo sa thesis defense. #PilipinasDebates #PilipinasDebates2016
carlajoydp, Could someone please teach Roxas how to handle stress.<ed><U+00A0><U+00BD><ed><U+00B8><U+0081> #PiliPinasDebates
USA_TINIG,#PilipinasDebates Roxas: Itanago po sa akin ang Mamasapano operation",,,,,,,,,
255,imavjavier, Mar, tanga lang ang maniniwalang wala kang alam sa nangyari sa Mamasapano. #PiliPinasDebates,,,,,,,,
256,ohhvalerielisha, 6PM na please, itching to watch PilipinasDebates! #ofwproblems,,,,,,,,
257,nicole09605370, Duterte And Mar ! HAHA. ! #PilipinasDebates,,,,,,,,,
258,amberleSosa, Masyadong mahaba ang tanong#PilipinasDebates,,,,,,,,,
259,emersiann, Galing ni Grace Poe. <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #PiliPinasDebates<ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD>,,,,,,,,,
260,jessicuhreyes, Wtf is this shit coming out of Mar's mouth? #PiliPinasDebates,,,,,,,,,
261,LesterPueyo, BASAG PUTA HAHAHAHAHA UWI NA ROXAS #PiliPinasDebates,,,,,,,,,
262,hesterconj, Hindi na maganda ang usapan.. Lipat channel na! #PilipinasDebates,,,,,,,,,
263,ItsFrancesbby," """"Ayaw nating umasa sa kanila""""-GracePoe#PiliPinasDebates",,,,,,,,,
264,luisbaybayan, Ang init ng laban :) #PilipinasDebates,,,,,,,,,
265,pengcglvz, While watching PilipinasDebates <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> https://t.co/AlO5GgNqJZ,,,,,,,,,
